unique_id,long,lat,year,source,crop,treatment,n_kgpha,p_kgpha,k_kgpha,grain_yield_kgpha
EIAR_202_3186,38.922,8.277,2021,EIAR,Teff,Control,0,0,0,373.3333333
12601_39.212089_8.623168,39.212089,8.623168,2006,P_calibration NSRC,Teff,N,138,0,0,374.1227621
12555_39.201675_8.756444,39.201675,8.756444,2006,P_calibration NSRC,Teff,NPK,92,10.04366812,49.58677686,374.6451407
12571_39.212089_8.623168,39.212089,8.623168,2006,P_calibration NSRC,Teff,NP,138,10.04366812,0,374.7122762
12626_39.245303_8.632055,39.245303,8.632055,2006,P_calibration NSRC,Teff,NPK,92,10.04366812,49.58677686,374.7608696
9155_37.728777_7.068563,37.728777,7.068563,2015,ATA_Balanced_Fertilizer_Trial,Teff,NPS,63,24.89082969,0,375
12527_39.181941_8.656755,39.181941,8.656755,2006,P_calibration NSRC,Teff,NP,138,40.17467249,0,375.2736573
12037_38.414315_9.827491,38.414315,9.827491,2006,P_calibration NSRC,Teff,N,138,0,0,375.82
12741_39.175237_8.758412,39.175237,8.758412,2006,P_calibration NSRC,Teff,NP,138,20.08733624,0,376.016624
16330_36.826485_12.005726,36.826485,12.005726,2004,P_calibration NSRC,Teff,Control,0,0,0,376.4444444
12779_39.240625_8.791073,39.240625,8.791073,2006,P_calibration NSRC,Teff,NP,138,10.04366812,0,376.5012788
12591_39.212089_8.623168,39.212089,8.623168,2006,P_calibration NSRC,Teff,Control,0,0,0,377.4200767
12556_39.201675_8.756444,39.201675,8.756444,2006,P_calibration NSRC,Teff,NP,92,10.04366812,0,377.5319693
16606_36.946246_11.371306,36.946246,11.371306,2007,P_calibration NSRC,Teff,P,0,10.04366812,0,377.7777778
16699_36.912651_11.542521,36.912651,11.542521,2007,P_calibration NSRC,Teff,P,0,20.08733624,0,377.7777778
16881_36.934349_11.367492,36.934349,11.367492,2007,P_calibration NSRC,Teff,P,0,40.17467249,0,377.7777778
16895_36.929465_11.359279,36.929465,11.359279,2007,P_calibration NSRC,Teff,N,138,0,0,377.7777778
12526_39.181941_8.656755,39.181941,8.656755,2006,P_calibration NSRC,Teff,Control,0,0,0,378.1176471
12619_39.245303_8.632055,39.245303,8.632055,2006,P_calibration NSRC,Teff,NP,92,40.17467249,0,378.379156
8833_38.988469_8.657353,38.988469,8.657353,2015,ATA_Balanced_Fertilizer_Trial,Teff,NPSZnB,60,22.70742358,0,380
19416_37.422243_9.466765,37.422243,9.466765,2006,P_calibration NSRC,Teff,NP,138,40.17467249,0,380
19536_37.422243_9.466765,37.422243,9.466765,2006,P_calibration NSRC,Teff,NP,92,10.04366812,0,380
19549_37.422243_9.466765,37.422243,9.466765,2006,P_calibration NSRC,Teff,N,46,0,0,380
13268_38.739098_9.756416,38.739098,9.756416,2007,P_calibration NSRC,Teff,P,0,20.08733624,0,382
12763_39.240625_8.791073,39.240625,8.791073,2006,P_calibration NSRC,Teff,NP,92,10.04366812,0,382.918798
9032_38.051_7.35566,38.051,7.35566,2015,ATA_Balanced_Fertilizer_Trial,Teff,NPSB,64,23.58078603,0,383.1
ARARI_60_699,37.854889,11.050019,2021,ARARI,Teff,Control,0,0,0,384.1666667
2550_435,39.66325,11.37245,2020,ARARI,Teff,NP,60,16.6,0,385
OARI_108_3510,39.25299,8.76866,2021,OARI,Teff,PKSZnB,0,20.1,49.8,385
15702_38.240061_14.132117,38.240061,14.132117,2003,P_calibration NSRC,Teff,NP,46,40.17467249,0,385.5555556
EIAR_156_1806,38.939,8.798,2021,EIAR,Teff,Control,0,0,0,386.6666667
12739_39.175237_8.758412,39.175237,8.758412,2006,P_calibration NSRC,Teff,NP,92,40.17467249,0,386.8753197
12617_39.245303_8.632055,39.245303,8.632055,2006,P_calibration NSRC,Teff,NP,138,20.08733624,0,387.2250639
14851_38.24947_10.297861,38.24947,10.297861,2003,P_calibration NSRC,Teff,P,0,40.17467249,0,387.7777778
12563_39.201675_8.756444,39.201675,8.756444,2006,P_calibration NSRC,Teff,NPK,138,40.17467249,49.58677686,387.9264706
12676_39.176366_8.804721,39.176366,8.804721,2006,P_calibration NSRC,Teff,P,0,10.04366812,0,388.7563939
16691_36.912651_11.542521,36.912651,11.542521,2007,P_calibration NSRC,Teff,Control,0,0,0,388.8888889
16823_36.937148_11.342258,36.937148,11.342258,2007,P_calibration NSRC,Teff,N,138,0,0,388.8888889
16837_36.937148_11.342258,36.937148,11.342258,2007,P_calibration NSRC,Teff,N,92,0,0,388.8888889
16850_36.937148_11.342258,36.937148,11.342258,2007,P_calibration NSRC,Teff,N,138,0,0,388.8888889
16854_36.934349_11.367492,36.934349,11.367492,2007,P_calibration NSRC,Teff,P,0,40.17467249,0,388.8888889
16883_36.934349_11.367492,36.934349,11.367492,2007,P_calibration NSRC,Teff,NP,138,40.17467249,0,388.8888889
16894_36.929465_11.359279,36.929465,11.359279,2007,P_calibration NSRC,Teff,P,0,10.04366812,0,388.8888889
16903_36.929465_11.359279,36.929465,11.359279,2007,P_calibration NSRC,Teff,P,0,20.08733624,0,388.8888889
16907_36.929465_11.359279,36.929465,11.359279,2007,P_calibration NSRC,Teff,Control,0,0,0,388.8888889
16924_36.929465_11.359279,36.929465,11.359279,2007,P_calibration NSRC,Teff,NP,138,10.04366812,0,388.8888889
EIAR_134_1178,37.99355,10.34004,2021,EIAR,Teff,Control,0,0,0,388.8888889
OARI_117_3778,35.23414,9.05081,2021,OARI,Teff,PKSZnB,0,20.1,49.8,388.8888889
1115_5,38.92435,8.73108,2020,ICRISAT,Teff,NPSZnB,60,16.6,0,389
2095_325,39.065667,12.55,2020,ARARI,Teff,Control,0,0,0,389
ARARI_59_669,37.914719,11.029089,2021,ARARI,Teff,Control,0,0,0,390.8333333
2551_436,39.667117,11.3751,2020,ARARI,Teff,NP,60,16.6,0,391
2479_405,39.67725,11.366533,2020,ARARI,Teff,NPSZnB,60,16.6,0,392
14837_38.24947_10.297861,38.24947,10.297861,2003,P_calibration NSRC,Teff,Control,0,0,0,392.2222222
EIAR_181_2554,38.04157,8.98884,2021,EIAR,Teff,Control,0,0,0,392.5
13381_38.724109_9.697782,38.724109,9.697782,2007,P_calibration NSRC,Teff,P,0,20.08733624,0,392.775
1121_11,38.92435,8.73108,2020,ICRISAT,Teff,NPKSZnB,60,16.6,46.5,393
15080_38.232731_10.325386,38.232731,10.325386,2003,P_calibration NSRC,Teff,P,0,40.17467249,0,393.3333333
13385_38.724109_9.697782,38.724109,9.697782,2007,P_calibration NSRC,Teff,P,0,10.04366812,0,394
12535_39.201675_8.756444,39.201675,8.756444,2006,P_calibration NSRC,Teff,NP,138,10.04366812,0,394.0978261
14955_38.220756_10.330885,38.220756,10.330885,2003,P_calibration NSRC,Teff,P,0,10.04366812,0,394.4444444
15523_38.268846_14.115534,38.268846,14.115534,2003,P_calibration NSRC,Teff,Control,0,0,0,394.4444444
EIAR_169_2196,37.91365,8.96672,2021,EIAR,Teff,Control,0,0,0,395
12620_39.245303_8.632055,39.245303,8.632055,2006,P_calibration NSRC,Teff,NP,46,40.17467249,0,396.7704604
1751_222,37.733571,10.416981,2020,ARARI,Teff,Control,0,0,0,397
12552_39.201675_8.756444,39.201675,8.756444,2006,P_calibration NSRC,Teff,NP,92,40.17467249,0,399.480179
8832_38.988469_8.657353,38.988469,8.657353,2015,ATA_Balanced_Fertilizer_Trial,Teff,NPSZnB,60,14.84716157,0,400
9123_37.73878_7.054137,37.73878,7.054137,2014,ATA_Balanced_Fertilizer_Trial,Teff,NPKSZnB,63,17.03056769,17.3553719,400
14931_38.210254_10.327055,38.210254,10.327055,2003,P_calibration NSRC,Teff,Control,0,0,0,400
15701_38.240061_14.132117,38.240061,14.132117,2003,P_calibration NSRC,Teff,N,46,0,0,400
16590_36.923531_11.315188,36.923531,11.315188,2007,P_calibration NSRC,Teff,P,0,10.04366812,0,400
2779_521,37.6,12.438,2020,ARARI,Teff,Control,0,0,0,400
EIAR_138_1293,38.02162,10.23454,2021,EIAR,Teff,PKSZnB,0,30.1,49.8,402.7777778
12510_39.181941_8.656755,39.181941,8.656755,2006,P_calibration NSRC,Teff,NP,46,10.04366812,0,403.9226343
ARARI_66_872,37.473222,11.296583,2021,ARARI,Teff,PKSZnB,0,20.1,49.8,405
EIAR_145_1504,37.76125,8.27114,2021,EIAR,Teff,Control,0,0,0,405.4166667
ARARI_59_662,37.914719,11.029089,2021,ARARI,Teff,PKSZnB,0,30.1,49.8,405.8333333
2524_421,39.653183,11.354933,2020,ARARI,Teff,NPSZnB,60,16.6,0,406
EIAR_146_1531,37.71237,8.281054,2021,EIAR,Teff,Control,0,0,0,406.25
12718_39.175237_8.758412,39.175237,8.758412,2006,P_calibration NSRC,Teff,NP,92,40.17467249,0,406.4245524
12754_39.240625_8.791073,39.240625,8.791073,2006,P_calibration NSRC,Teff,NP,138,20.08733624,0,409.8452685
6701_37.5821_10.4828,37.5821,10.4828,2016,ISFM-2016,Teff,PSB,0,16.59388646,0,410
12768_39.240625_8.791073,39.240625,8.791073,2006,P_calibration NSRC,Teff,P,0,10.04366812,0,410.6106138
12548_39.201675_8.756444,39.201675,8.756444,2006,P_calibration NSRC,Teff,NP,138,40.17467249,0,410.8970588
2702_486,37.77,12.452,2020,ARARI,Teff,Control,0,0,0,411
16872_36.934349_11.367492,36.934349,11.367492,2007,P_calibration NSRC,Teff,NP,46,10.04366812,0,411.1111111
16875_36.934349_11.367492,36.934349,11.367492,2007,P_calibration NSRC,Teff,NP,138,20.08733624,0,411.1111111
12568_39.212089_8.623168,39.212089,8.623168,2006,P_calibration NSRC,Teff,Control,0,0,0,412.019821
12500_39.181941_8.656755,39.181941,8.656755,2006,P_calibration NSRC,Teff,NP,46,40.17467249,0,412.42711
OARI_113_3665,39.17168,8.66556,2021,OARI,Teff,Control,0,0,0,412.5
12559_39.201675_8.756444,39.201675,8.756444,2006,P_calibration NSRC,Teff,N,46,0,0,413.390665
1456_138,38.57043,8.19298,2020,ICRISAT,Teff,Control,0,0,0,414
12764_39.240625_8.791073,39.240625,8.791073,2006,P_calibration NSRC,Teff,NPK,138,40.17467249,49.58677686,414.0108696
12629_39.245303_8.632055,39.245303,8.632055,2006,P_calibration NSRC,Teff,NP,92,40.17467249,0,414.9392583
1150_21,38.93774,8.73141,2020,ICRISAT,Teff,Control,0,0,0,416
EIAR_139_1323,38.0115,10.23323,2021,EIAR,Teff,PKSZnB,0,30.1,49.8,416.6666667
SARI_48_4405,37.715,8.273,2021,SARI,Teff,Control,0,0,0,416.6666667
SARI_50_4465,37.657,8.301,2021,SARI,Teff,Control,0,0,0,416.6666667
SARI_53_4553,37.709,8.28,2021,SARI,Teff,NP,92,30.1,0,416.6666667
SARI_54_4568,37.713,8.28,2021,SARI,Teff,NPKSB,92,30.1,49.8,416.6666667
SARI_54_4584,37.713,8.28,2021,SARI,Teff,Control,0,0,0,416.6666667
27736_38.2_7.8,38.2,7.8,2014,EIAR_NPKS_Trial,Teff,NPKSZnB,69,30.13,66.16,416.67
27741_38.2_7.8,38.2,7.8,2014,EIAR_NPKS_Trial,Teff,Control,0,0,0,416.67
27751_38.2_7.8,38.2,7.8,2014,EIAR_NPKS_Trial,Teff,NPKSZnB,46,30.13,66.16,416.67
27753_38.2_7.8,38.2,7.8,2014,EIAR_NPKS_Trial,Teff,NPKSZnB,92,30.13,66.16,416.67
27755_38.2_7.8,38.2,7.8,2014,EIAR_NPKS_Trial,Teff,NPKSZnB,138,30.13,66.16,416.67
27756_38.2_7.8,38.2,7.8,2014,EIAR_NPKS_Trial,Teff,NP,69,30.13,0,416.67
27800_38.2_7.8,38.2,7.8,2014,EIAR_NPKS_Trial,Teff,NPKSZnB,92,10.04366812,66.16,416.67
27806_38.2_7.8,38.2,7.8,2014,EIAR_NPKS_Trial,Teff,Control,0,0,0,416.67
27807_38.2_7.8,38.2,7.8,2014,EIAR_NPKS_Trial,Teff,NPKSZnB,92,10.04366812,66.16,416.67
27813_38.2_7.8,38.2,7.8,2014,EIAR_NPKS_Trial,Teff,Control,0,0,0,416.67
27814_38.2_7.8,38.2,7.8,2014,EIAR_NPKS_Trial,Teff,NPKSZnB,92,10.04366812,66.16,416.67
27815_38.2_7.8,38.2,7.8,2014,EIAR_NPKS_Trial,Teff,NPKSZnB,92,20.08733624,66.16,416.67
27819_38.2_7.8,38.2,7.8,2014,EIAR_NPKS_Trial,Teff,NP,69,30.13,0,416.67
27872_38.2_7.7,38.2,7.7,2014,EIAR_NPKS_Trial,Teff,NPKSZnB,92,30.13,114.0495868,416.67
27893_38.2_7.8,38.2,7.8,2014,EIAR_NPKS_Trial,Teff,NPKSZnB,92,30.13,14.87603306,416.67
27894_38.2_7.8,38.2,7.8,2014,EIAR_NPKS_Trial,Teff,NPKSZnB,92,30.13,29.75206612,416.67
27899_38.2_7.8,38.2,7.8,2014,EIAR_NPKS_Trial,Teff,NPKSZnB,92,30.13,114.0495868,416.67
27950_38.2_7.8,38.2,7.8,2014,EIAR_NPKS_Trial,Teff,Control,0,0,0,416.67
27952_38.2_7.8,38.2,7.8,2014,EIAR_NPKS_Trial,Teff,NPKSZnB,92,30.13,66.1157,416.67
27960_38.2_7.8,38.2,7.8,2014,EIAR_NPKS_Trial,Teff,NPKSZnB,92,30.13,66.1157,416.67
27962_38.2_7.8,38.2,7.8,2014,EIAR_NPKS_Trial,Teff,NPKSZnB,92,30.13,66.1157,416.67
27963_38.2_7.8,38.2,7.8,2014,EIAR_NPKS_Trial,Teff,NP,69,30.13,0,416.67
16504_36.838658_12.023244,36.838658,12.023244,2004,P_calibration NSRC,Teff,P,0,10.04366812,0,416.8888889
12499_39.181941_8.656755,39.181941,8.656755,2006,P_calibration NSRC,Teff,NP,92,10.04366812,0,416.9079284
1269_75,37.941933,7.6334,2020,SARI,Teff,Control,0,0,0,417
1322_98,37.6979,7.13915,2020,SARI,Teff,Control,0,0,0,417
1455_137,38.96105,8.31346,2020,ICRISAT,Teff,Control,0,0,0,417
2011_317,37.562626,10.47314,2020,ARARI,Teff,Control,0,0,0,417
2704_487,37.763,12.441,2020,ARARI,Teff,Control,0,0,0,417
9167_37.835937_5.437417,37.835937,5.437417,2014,ATA_Balanced_Fertilizer_Trial,Teff,NPSZnB,63,15.28384279,0,418
16366_36.861487_11.977816,36.861487,11.977816,2004,P_calibration NSRC,Teff,Control,0,0,0,418.5555556
12507_39.181941_8.656755,39.181941,8.656755,2006,P_calibration NSRC,Teff,NP,138,20.08733624,0,419.1419437
12540_39.201675_8.756444,39.201675,8.756444,2006,P_calibration NSRC,Teff,NP,92,40.17467249,0,419.2909207
19423_37.422243_9.466765,37.422243,9.466765,2006,P_calibration NSRC,Teff,N,46,0,0,420
19521_37.422243_9.466765,37.422243,9.466765,2006,P_calibration NSRC,Teff,N,138,0,0,420
19530_37.422243_9.466765,37.422243,9.466765,2006,P_calibration NSRC,Teff,P,0,40.17467249,0,420
19566_37.427124_9.45318,37.427124,9.45318,2006,P_calibration NSRC,Teff,P,0,40.17467249,0,420
22888_39.769229_9.630488,39.769229,9.630488,2017,SG 2000,Teff,NPS,65,16.59,0,420
12565_39.201675_8.756444,39.201675,8.756444,2006,P_calibration NSRC,Teff,N,92,0,0,421.8030691
16904_36.929465_11.359279,36.929465,11.359279,2007,P_calibration NSRC,Teff,NP,46,10.04366812,0,422.2222222
2705_488,37.763,12.441,2020,ARARI,Teff,Control,0,0,0,423
EIAR_154_1747,37.84864,8.32194,2021,EIAR,Teff,NP,75,25,0,423.9270833
ARARI_60_697,37.854889,11.050019,2021,ARARI,Teff,Control,0,0,0,424.1666667
ARARI_65_843,37.589889,11.229833,2021,ARARI,Teff,PKSZnB,0,20.1,49.8,424.1666667
14932_38.210254_10.327055,38.210254,10.327055,2003,P_calibration NSRC,Teff,P,0,10.04366812,0,424.4444444
12730_39.175237_8.758412,39.175237,8.758412,2006,P_calibration NSRC,Teff,NP,92,20.08733624,0,424.5268542
19773_37.058493_10.648166,37.058493,10.648166,2011,Cascape,Teff,Control,0,0,0,425
ARARI_59_663,37.914719,11.029089,2021,ARARI,Teff,PKSZnB,0,30.1,49.8,425
EIAR_184_2639,38.248028,8.979167,2021,EIAR,Teff,PKSZnB,0,30.1,49.8,425
EIAR_144_1472,38.04753,10.25928,2021,EIAR,Teff,PKSZnB,0,30.1,49.8,425.9259259
12782_39.240625_8.791073,39.240625,8.791073,2006,P_calibration NSRC,Teff,NPK,92,10.04366812,49.58677686,425.9514066
2096_326,39.065667,12.55,2020,ARARI,Teff,Control,0,0,0,426
29859_38.744131_14.04453,38.744131,14.04453,2015,TARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,14.87603306,426.9231
8798_36.243559_9.96126,36.243559,9.96126,2014,ATA_Balanced_Fertilizer_Trial,Teff,NPKSZnB,60,17.03056769,17,427.5
EIAR_134_1177,37.99355,10.34004,2021,EIAR,Teff,Control,0,0,0,427.7777778
EIAR_134_1172,37.99355,10.34004,2021,EIAR,Teff,PKSZnB,0,30.1,49.8,427.7777778
9119_37.73878_7.054137,37.73878,7.054137,2014,ATA_Balanced_Fertilizer_Trial,Teff,NP,64,20.08733624,0,430
19395_37.422243_9.466765,37.422243,9.466765,2006,P_calibration NSRC,Teff,N,138,0,0,430
19431_37.422243_9.466765,37.422243,9.466765,2006,P_calibration NSRC,Teff,N,138,0,0,430
1152_23,38.93013,8.73242,2020,ICRISAT,Teff,Control,0,0,0,431
12717_39.175237_8.758412,39.175237,8.758412,2006,P_calibration NSRC,Teff,NP,46,40.17467249,0,431.7589514
16360_36.861487_11.977816,36.861487,11.977816,2004,P_calibration NSRC,Teff,P,0,10.04366812,0,432.1111111
12769_39.240625_8.791073,39.240625,8.791073,2006,P_calibration NSRC,Teff,NP,46,40.17467249,0,432.6438619
EIAR_153_1715,37.86945,8.24482,2021,EIAR,Teff,NKSZnB,75,25,49.8,432.6875
12638_39.245303_8.632055,39.245303,8.632055,2006,P_calibration NSRC,Teff,NPK,138,40.17467249,49.58677686,433.2538363
29851_38.744131_14.04453,38.744131,14.04453,2015,TARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,14.87603306,433.3333
16637_36.918134_11.357764,36.918134,11.357764,2007,P_calibration NSRC,Teff,Control,0,0,0,433.3333333
12512_39.181941_8.656755,39.181941,8.656755,2006,P_calibration NSRC,Teff,NPK,92,10.04366812,49.58677686,433.8740409
OARI_108_3515,39.25299,8.76866,2021,OARI,Teff,Control,0,0,0,435
12603_39.212089_8.623168,39.212089,8.623168,2006,P_calibration NSRC,Teff,P,0,10.04366812,0,436.4897698
12778_39.240625_8.791073,39.240625,8.791073,2006,P_calibration NSRC,Teff,NP,92,20.08733624,0,437.1470588
10211_38.722495_10.56459,38.722495,10.56459,2006,P_calibration NSRC,Teff,P,0,20.08733624,0,437.2666667
EIAR_153_1714,37.86945,8.24482,2021,EIAR,Teff,NKSZnB,75,25,49.8,438.0208333
29861_38.744131_14.04453,38.744131,14.04453,2015,TARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,44.62809917,438.4615
16315_36.826485_12.005726,36.826485,12.005726,2004,P_calibration NSRC,Teff,N,46,0,0,439.2222222
19350_37.422243_9.466765,37.422243,9.466765,2006,P_calibration NSRC,Teff,P,0,40.17467249,0,440
19418_37.422243_9.466765,37.422243,9.466765,2006,P_calibration NSRC,Teff,NPK,138,40.17467249,49.58677686,440
EIAR_175_2370,37.99433,8.97516,2021,EIAR,Teff,PKSZnB,0,30.1,49.8,440
16041_37.622915_8.30638,37.622915,8.30638,1996,P_calibration NSRC,Teff,NP,92,40.17467249,0,441.1111111
12774_39.240625_8.791073,39.240625,8.791073,2006,P_calibration NSRC,Teff,NP,138,40.17467249,0,441.3497442
12534_39.201675_8.756444,39.201675,8.756444,2006,P_calibration NSRC,Teff,NPK,92,10.04366812,49.58677686,441.4098465
12773_39.240625_8.791073,39.240625,8.791073,2006,P_calibration NSRC,Teff,N,138,0,0,441.5690537
EIAR_136_1230,37.98946,10.22259,2021,EIAR,Teff,NKSZnB,92,0,49.8,443.0555556
12772_39.240625_8.791073,39.240625,8.791073,2006,P_calibration NSRC,Teff,P,0,20.08733624,0,443.4686701
EIAR_144_1477,38.04753,10.25928,2021,EIAR,Teff,Control,0,0,0,444.4444444
OARI_117_3788,35.23414,9.05081,2021,OARI,Teff,NPS,69,20.1,0,444.4444444
OARI_98_4267,38.34228,9.38528,2021,OARI,Teff,PKSZnB,0,30.1,49.8,444.4444444
15550_38.268846_14.115534,38.268846,14.115534,2003,P_calibration NSRC,Teff,P,0,40.17467249,0,444.4444444
15685_38.255855_14.098973,38.255855,14.098973,2003,P_calibration NSRC,Teff,NP,92,40.17467249,0,444.4444444
15710_38.240061_14.132117,38.240061,14.132117,2003,P_calibration NSRC,Teff,NP,138,40.17467249,0,444.4444444
16565_36.923531_11.315188,36.923531,11.315188,2007,P_calibration NSRC,Teff,Control,0,0,0,444.4444444
16591_36.923531_11.315188,36.923531,11.315188,2007,P_calibration NSRC,Teff,P,0,20.08733624,0,444.4444444
16607_36.946246_11.371306,36.946246,11.371306,2007,P_calibration NSRC,Teff,N,138,0,0,444.4444444
16614_36.946246_11.371306,36.946246,11.371306,2007,P_calibration NSRC,Teff,N,46,0,0,444.4444444
16663_36.918134_11.357764,36.918134,11.357764,2007,P_calibration NSRC,Teff,P,0,20.08733624,0,444.4444444
16745_36.956912_11.538747,36.956912,11.538747,2007,P_calibration NSRC,Teff,Control,0,0,0,444.4444444
16833_36.937148_11.342258,36.937148,11.342258,2007,P_calibration NSRC,Teff,N,92,0,0,444.4444444
16845_36.937148_11.342258,36.937148,11.342258,2007,P_calibration NSRC,Teff,P,0,20.08733624,0,444.4444444
16910_36.929465_11.359279,36.929465,11.359279,2007,P_calibration NSRC,Teff,NP,92,20.08733624,0,444.4444444
16915_36.929465_11.359279,36.929465,11.359279,2007,P_calibration NSRC,Teff,P,0,20.08733624,0,444.4444444
16922_36.929465_11.359279,36.929465,11.359279,2007,P_calibration NSRC,Teff,N,138,0,0,444.4444444
19871_41.945846_9.017081,41.945846,9.017081,2011,Cascape,Teff,Control,0,0,0,444.4444444
12597_39.212089_8.623168,39.212089,8.623168,2006,P_calibration NSRC,Teff,NP,46,40.17467249,0,444.8957801
14944_38.210254_10.327055,38.210254,10.327055,2003,P_calibration NSRC,Teff,P,0,20.08733624,0,445.5555556
ARARI_65_842,37.589889,11.229833,2021,ARARI,Teff,PKSZnB,0,20.1,49.8,447.5
12272_38.317912_9.797382,38.317912,9.797382,2006,P_calibration NSRC,Teff,P,0,10.04366812,0,448.2222222
12528_39.181941_8.656755,39.181941,8.656755,2006,P_calibration NSRC,Teff,NP,46,20.08733624,0,448.5901535
12191_38.289719_9.847721,38.289719,9.847721,2006,P_calibration NSRC,Teff,P,0,40.17467249,0,448.7777778
11996_38.343879_9.855163,38.343879,9.855163,2006,P_calibration NSRC,Teff,NP,138,10.04366812,0,449.1555556
12133_38.458687_9.798623,38.458687,9.798623,2006,P_calibration NSRC,Teff,P,0,10.04366812,0,449.6
12016_38.343879_9.855163,38.343879,9.855163,2006,P_calibration NSRC,Teff,NP,138,20.08733624,0,449.7333333
8806_36.49653_9.899488,36.49653,9.899488,2015,ATA_Balanced_Fertilizer_Trial,Teff,NPKS,60,16.59388646,0,450
19547_37.422243_9.466765,37.422243,9.466765,2006,P_calibration NSRC,Teff,P,0,20.08733624,0,450
19554_37.422243_9.466765,37.422243,9.466765,2006,P_calibration NSRC,Teff,NP,92,10.04366812,0,450
ARARI_73_1083,39.06933,9.78533,2021,ARARI,Teff,PKSZnB,0,30.1,49.8,450
OARI_124_3958,40.18358,8.34435,2021,OARI,Teff,NPS,46,20.1,0,450
OARI_93_4126,36.10169,8.53303,2021,OARI,Teff,NPS,69,30.1,0,450
12380_38.319071_9.932655,38.319071,9.932655,2006,P_calibration NSRC,Teff,Control,0,0,0,450.0555556
12735_39.175237_8.758412,39.175237,8.758412,2006,P_calibration NSRC,Teff,NPK,138,40.17467249,49.58677686,450.2090793
12044_38.414315_9.827491,38.414315,9.827491,2006,P_calibration NSRC,Teff,NP,46,10.04366812,0,450.68
12595_39.212089_8.623168,39.212089,8.623168,2006,P_calibration NSRC,Teff,P,0,20.08733624,0,451.9066496
9028_38.1162_7.30944,38.1162,7.30944,2015,ATA_Balanced_Fertilizer_Trial,Teff,NPSZnB,63,15.28384279,0,452.5
13434_38.814764_9.716961,38.814764,9.716961,2007,P_calibration NSRC,Teff,NP,46,10.04366812,0,452.825
1193_39,37.9345,7.628217,2020,SARI,Teff,Control,0,0,0,454
15725_38.240061_14.132117,38.240061,14.132117,2003,P_calibration NSRC,Teff,N,46,0,0,455.5555556
16856_36.934349_11.367492,36.934349,11.367492,2007,P_calibration NSRC,Teff,NP,92,40.17467249,0,455.5555556
12286_38.489331_9.696695,38.489331,9.696695,2006,P_calibration NSRC,Teff,P,0,10.04366812,0,455.6777778
1438_132,38.56877,8.18828,2020,ICRISAT,Teff,NPKSZnB,60,16.6,46.5,456
12765_39.240625_8.791073,39.240625,8.791073,2006,P_calibration NSRC,Teff,NP,46,40.17467249,0,456.0581841
29529_39.300583_10.432341,39.300583,10.432341,2014,ARARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,74.38,456.25
12627_39.245303_8.632055,39.245303,8.632055,2006,P_calibration NSRC,Teff,NP,138,40.17467249,0,456.2941176
12767_39.240625_8.791073,39.240625,8.791073,2006,P_calibration NSRC,Teff,NP,138,20.08733624,0,457.2749361
12598_39.212089_8.623168,39.212089,8.623168,2006,P_calibration NSRC,Teff,NP,92,20.08733624,0,457.3446292
29860_38.744131_14.04453,38.744131,14.04453,2015,TARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,29.75206612,457.6923
